"Comparison"	"GeneID"	"SYMBOL"	"TXCHROM"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"PD_CR"	3434	"IFIT1"	"chr10"	-4.01918182906232	2.59645743399029	-5.29424500040721	6.23055813109661e-05	0.00438611478426794
"PD_CR"	54436	"SH3TC1"	"chr4"	-2.47028559667405	4.01684725450931	-5.29348984316357	6.24017044651278e-05	0.00438611478426794
"PD_CR"	4360	"MRC1"	"chr10"	-3.63106834611736	4.80597919410502	-5.29242505433824	6.25374994996749e-05	0.00438611478426794
"PD_CR"	3200	"HOXA3"	"chr7"	2.77061730198199	3.80832324946701	5.29123099040571	6.26901428542003e-05	0.00438611478426794
"PD_CR"	7049	"TGFBR3"	"chr1"	-2.74025902552578	4.49792382046929	-5.28990724406981	6.28598121057693e-05	0.00438611478426794
"PD_CR"	339005	"WHAMMP3"	"chr15"	-2.59280800103051	3.15827015319015	-5.28981065905291	6.28722102201337e-05	0.00438611478426794
"PD_CR"	80339	"PNPLA3"	"chr22"	-6.74748035180184	3.86525540603293	-5.2867192106634	6.32703746194546e-05	0.00439214837013475
"PD_CR"	399474	"TMEM200B"	"chr1"	-4.0564736729347	2.69512419135993	-5.2739789366659	6.4938822653479e-05	0.00448587200408248
"PD_CR"	221937	"FOXK1"	"chr7"	2.14760362983428	6.07763164045783	5.27118055780733	6.53113153645727e-05	0.00448959539569541
"PD_CR"	122786	"FRMD6"	"chr14"	-5.49386767114186	2.25312832810169	-5.26654560429199	6.59331148503008e-05	0.00451033715762349
"PD_CR"	53826	"FXYD6"	"chr11"	-4.65842052154435	3.27344876272506	-5.26017851630772	6.67972264407819e-05	0.00454737446861594
"PD_CR"	11223	"MST1L"	"chr1"	-4.76560535590887	3.8461329564145	-5.25708012041697	6.72219295059953e-05	0.00455428572403118
"PD_CR"	25959	"KANK2"	"chr19"	-2.46233591641527	5.70061680211133	-5.25344843963286	6.77232668461134e-05	0.00456629797318387
"PD_CR"	2	"A2M"	"chr12"	-3.1870548716748	7.68260515143375	-5.24945505128109	6.82789754003163e-05	0.00457808656485366
"PD_CR"	255877	"BCL6B"	"chr17"	-2.68587954639645	3.62313866332596	-5.24388474918512	6.90619628950974e-05	0.00457808656485366
"PD_CR"	27113	"BBC3"	"chr19"	2.80851571101076	5.42237541566244	5.24280476641579	6.92148353729793e-05	0.00457808656485366
"PD_CR"	2494	"NR5A2"	"chr1"	-4.30110439489138	2.57704820701236	-5.23541974444455	7.02695559081724e-05	0.00457808656485366
"PD_CR"	23780	"APOL2"	"chr22"	-2.68745571997929	3.89583007838463	-5.23540762128547	7.02713008392553e-05	0.00457808656485366
"PD_CR"	286097	"MICU3"	"chr8"	-4.49663938932696	2.12739328631382	-5.23374494876549	7.05110378424522e-05	0.00457808656485366
"PD_CR"	8455	"ATRN"	"chr20"	-2.84464269303331	4.66393636512657	-5.23365978914774	7.05233394226681e-05	0.00457808656485366
"PD_CR"	7874	"USP7"	"chr16"	1.57547969572049	8.03577951677024	5.23173201445588	7.08024035989587e-05	0.00457808656485366
"PD_CR"	22808	"MRAS"	"chr3"	-2.52170660379411	2.9383440719049	-5.23023649991747	7.10196754951446e-05	0.00457808656485366
"PD_CR"	8828	"NRP2"	"chr2"	-3.07324807870385	4.69706393492127	-5.22595483651638	7.16455229941444e-05	0.00457808656485366
"PD_CR"	100506451	"RASSF8-AS1"	"chr12"	-3.91491632566515	2.64210918948107	-5.22467014387485	7.18344089018125e-05	0.00457808656485366
"PD_CR"	558	"AXL"	"chr19"	-3.3018353342347	3.36299426919227	-5.22260984055955	7.21384005384013e-05	0.00457808656485366
"PD_CR"	23500	"DAAM2"	"chr6"	-5.46246649458737	1.63175859728521	-5.22093990434949	7.23857645516703e-05	0.00457808656485366
"PD_CR"	5885	"RAD21"	"chr8"	2.04682897102792	7.51648967023528	5.21894927540762	7.26817712915022e-05	0.00457808656485366
"PD_CR"	7227	"TRPS1"	"chr8"	-3.23557548669285	4.79694448587792	-5.21645605187999	7.3054269380938e-05	0.00457808656485366
"PD_CR"	2078	"ERG"	"chr21"	-2.72830042368992	3.37615423558976	-5.21564186277992	7.31763371301665e-05	0.00457808656485366
"PD_CR"	414308	NA	NA	-3.63654180868773	4.80646663412192	-5.21373038505786	7.34637408123756e-05	0.00457808656485366
"PD_CR"	100422822	NA	NA	-2.59547542893066	2.85584044923892	-5.21070718586894	7.39206695436574e-05	0.00457808656485366
"PD_CR"	10350	"ABCA9"	"chr17"	-6.5286774453992	3.03754372882778	-5.2097189834054	7.40706597208796e-05	0.00457808656485366
"PD_CR"	144402	"CPNE8"	"chr12"	-4.28447673405599	1.83152485152129	-5.20630203257058	7.45917017335214e-05	0.00458694026985402
"PD_CR"	1742	"DLG4"	"chr17"	-2.91452220599759	4.0758434169076	-5.20307943556672	7.5086558167744e-05	0.00458694026985402
"PD_CR"	399687	"MYO18A"	"chr17"	-2.52672201699566	5.82551343433053	-5.19758590187481	7.59379259775184e-05	0.00458694026985402
"PD_CR"	26524	"LATS2"	"chr13"	-2.38710057761858	3.84862163904246	-5.19605594787885	7.61767938352726e-05	0.00458694026985402
"PD_CR"	23328	"SASH1"	"chr6"	-2.75105677746557	5.08594904872607	-5.19442993436573	7.64315055179795e-05	0.00458694026985402
"PD_CR"	79659	"DYNC2H1"	"chr11"	-3.70820112638352	3.71580458816263	-5.19404764291474	7.64915176281171e-05	0.00458694026985402
"PD_CR"	56271	"BEX4"	"chrX"	-4.00322985930649	3.70558882641732	-5.19404199600085	7.64924044433504e-05	0.00458694026985402
"PD_CR"	5788	"PTPRC"	"chr1"	-3.2399188514825	6.05140627396112	-5.19184763940288	7.68378162967774e-05	0.00458812926802622
"PD_CR"	6907	"TBL1X"	"chrX"	-1.82781873948327	6.05065760382505	-5.1897340784072	7.71720252403863e-05	0.00458864210838617
"PD_CR"	100506965	"PWAR6"	NA	-4.9383660632248	3.132791896964	-5.18045880568706	7.86564368797022e-05	0.00465725423743178
"PD_CR"	5920	"RARRES3"	"chr11"	-3.51098361975193	2.93699296165777	-5.17104422476808	8.01931553323253e-05	0.00472837633867418
"PD_CR"	23528	"ZNF281"	"chr1"	-1.68658898545	4.68462427607314	-5.16100074095125	8.1866556207537e-05	0.00480693129198588
"PD_CR"	55803	"ADAP2"	"chr17"	-3.67229076237316	4.30920137596742	-5.15446133427403	8.29753613918665e-05	0.00481891823867454
"PD_CR"	9891	"NUAK1"	"chr12"	-1.78083295185967	4.83908487709795	-5.15384334459621	8.30809405930173e-05	0.00481891823867454
"PD_CR"	2878	"GPX3"	"chr5"	-3.81667444202626	3.88529101155379	-5.15375181804641	8.3096588986511e-05	0.00481891823867454
"PD_CR"	1291	"COL6A1"	"chr21"	-2.94424739027528	6.28513348190851	-5.14854500512372	8.39918054755653e-05	0.0048448815739035
"PD_CR"	9420	"CYP7B1"	"chr8"	-4.80621348122794	1.79657160711972	-5.14529575200133	8.45554678088318e-05	0.0048448815739035
"PD_CR"	11025	"LILRB3"	"chr19"	-3.08000655880256	3.28918097822463	-5.1439289910072	8.47937250202035e-05	0.0048448815739035
"PD_CR"	7431	"VIM"	"chr10"	-2.81944274139167	7.34653667705162	-5.14040866184583	8.5410577054891e-05	0.0048448815739035
"PD_CR"	161823	"ADAL"	"chr15"	-2.81929455291079	4.25163483148769	-5.13998659960734	8.54848418721519e-05	0.0048448815739035
"PD_CR"	10060	"ABCC9"	"chr12"	-4.49356304196894	3.05837584343839	-5.1392924967044	8.56071183580734e-05	0.0048448815739035
"PD_CR"	619208	"FAM229B"	"chr6"	-3.27545499105616	3.04237752695946	-5.13603179718792	8.61839465818794e-05	0.00485801670092738
"PD_CR"	4599	"MX1"	"chr21"	-3.16036656460365	5.40651999939082	-5.12784315580998	8.76502030170681e-05	0.00492098271281484
"PD_CR"	948	"CD36"	"chr7"	-4.08182914943528	3.8691322342418	-5.12152757862768	8.87985451312122e-05	0.00495454071011631
"PD_CR"	11259	"FILIP1L"	"chr3"	-3.68954122972415	5.73576809466272	-5.12069492132215	8.89510927944526e-05	0.00495454071011631
"PD_CR"	5396	"PRRX1"	"chr1"	-4.9549493983539	4.34309248187467	-5.11094918492541	9.07566983787371e-05	0.00503053766247595
"PD_CR"	4616	"GADD45B"	"chr19"	-2.80340821104966	6.06860621496327	-5.10949429825282	9.10294567081583e-05	0.00503053766247595
"PD_CR"	25766	"PRPF40B"	"chr12"	-2.57260262351765	4.19673707776601	-5.10594571902872	9.16982693034068e-05	0.00503719331167324
"PD_CR"	8612	"PLPP2"	"chr19"	2.56465302529267	6.82348525291938	5.10506630258952	9.18647942875406e-05	0.00503719331167324
"PD_CR"	23166	"STAB1"	"chr3"	-3.34236306009324	5.59566658455813	-5.10071444305047	9.26934356878993e-05	0.00505245064666815
"PD_CR"	2995	"GYPC"	"chr2"	-3.13009334076189	4.66653266688273	-5.09984390940435	9.28601133612725e-05	0.00505245064666815
"PD_CR"	22873	"DZIP1"	"chr13"	-3.57249248166826	2.92353943531867	-5.09263972584393	9.42513298196815e-05	0.00510842207622674
"PD_CR"	4208	"MEF2C"	"chr5"	-3.24800935102573	5.61357988303374	-5.08224309728898	9.62968535516782e-05	0.00519929218486685
"PD_CR"	3290	"HSD11B1"	"chr1"	-5.10656360118626	2.83710291958172	-5.07539620174915	9.7668798097857e-05	0.00523649422649601
"PD_CR"	1466	"CSRP2"	"chr12"	-2.62310631439525	3.88061083705219	-5.07509769832542	9.7729064828871e-05	0.00523649422649601
"PD_CR"	4772	"NFATC1"	"chr18"	-4.24077459894149	3.1095410670055	-5.07048429627478	9.86653601045294e-05	0.00526461178094894
"PD_CR"	2260	"FGFR1"	"chr8"	-4.43885736336837	4.70650090344803	-5.06849194344826	9.90725509532824e-05	0.00526461178094894
"PD_CR"	115557	"ARHGEF25"	"chr12"	-4.27451838387458	3.16220286392924	-5.06615161613326	9.95530623865137e-05	0.00526461178094894
"PD_CR"	3082	"HGF"	"chr7"	-3.98998833119536	1.85002938356763	-5.06520460595074	9.9748179499955e-05	0.00526461178094894
"PD_CR"	6876	"TAGLN"	"chr11"	-3.29114598051938	6.96289285383416	-5.06325524666335	0.000100151051275463	0.00526615154691723
"PD_CR"	2009	"EML1"	"chr14"	-3.9932816607861	1.45094822211213	-5.05828974339794	0.000101184824054957	0.00529045736613583
"PD_CR"	8522	"GAS7"	"chr17"	-3.04792377560949	3.64052575070971	-5.05743372714513	0.000101364141985288	0.00529045736613583
"PD_CR"	730	"C7"	"chr5"	-6.98443274162017	6.16329117192501	-5.05166469700263	0.000102581167415456	0.00533422070560369
"PD_CR"	100132406	"NBPF10"	"chr1"	-3.76114660610221	5.82395084256084	-5.04528575188838	0.000103944320037449	0.00536264654388141
"PD_CR"	347746	"PWARSN"	"chr15"	-4.43836061858104	3.8936654234384	-5.04465200759472	0.000104080759068391	0.00536264654388141
"PD_CR"	160518	"DENND5B"	"chr12"	-2.3108673911754	4.82347590474394	-5.04377694056187	0.000104269454514867	0.00536264654388141
"PD_CR"	79633	"FAT4"	"chr4"	-4.85708639903318	2.27869492514123	-5.04025164529958	0.000105033193713267	0.00538228278475405
"PD_CR"	23363	"OBSL1"	"chr2"	-3.76889044336548	3.28336260682676	-5.03788846594251	0.000105548375502615	0.00538908589703929
"PD_CR"	114990	"VASN"	"chr16"	-3.5579366122124	3.20304562537161	-5.03565626611693	0.000106037383209302	0.00539450831835915
"PD_CR"	3487	"IGFBP4"	"chr17"	-2.15419046037385	7.60026089224791	-5.03362723921106	0.000106483897472306	0.00539773770927963
"PD_CR"	972	"CD74"	"chr5"	-3.49552558704523	7.57880433669318	-5.02886085586063	0.000107540403421031	0.00543175399644861
"PD_CR"	90861	"JPT2"	"chr16"	1.65330608276214	6.31236081807973	5.02415452755315	0.000108594145890222	0.00546229884943813
"PD_CR"	6768	"ST14"	"chr11"	3.16909300152516	7.7755632802862	5.02270696250929	0.00010892037870367	0.00546229884943813
"PD_CR"	23433	"RHOQ"	"chr2"	-2.14437112391893	5.8636007902278	-5.00975284083483	0.000111884913729086	0.0055910716463485
"PD_CR"	219285	"SAMD9L"	"chr7"	-4.03802018622651	3.4812466770473	-5.00183753100274	0.000113736912923519	0.00566044725686102
"PD_CR"	1488	"CTBP2"	"chr10"	1.68179836780114	7.19132622638997	5.00040020859321	0.000114076569752237	0.00566044725686102
"PD_CR"	51056	"LAP3"	"chr4"	-1.76181570415984	6.43638979736518	-4.99778922402579	0.000114696239507118	0.00567122598994492
"PD_CR"	9859	"CEP170"	"chr1"	-2.75388816450548	4.60816558668656	-4.99402292067308	0.000115596186935237	0.00568608908366819
"PD_CR"	6662	"SOX9"	"chr17"	2.59687129975699	6.56189058469501	4.98957104040408	0.000116669290783322	0.00568608908366819
"PD_CR"	8646	"CHRD"	"chr3"	-5.39008527137799	2.26379174477334	-4.98796413417459	0.000117059130701109	0.00568608908366819
"PD_CR"	359845	"RFLNB"	"chr17"	-2.73052281271158	3.38527402416094	-4.9875825590863	0.000117151897860654	0.00568608908366819
"PD_CR"	7373	"COL14A1"	"chr8"	-3.97513510311152	5.43214558178794	-4.98660665362022	0.000117389499393844	0.00568608908366819
"PD_CR"	55704	"CCDC88A"	"chr2"	-3.08818762198977	5.2201780280096	-4.98581881828013	0.00011758167214907	0.00568608908366819
"PD_CR"	3433	"IFIT2"	"chr10"	-4.23832134812776	2.22337332829354	-4.98483820827212	0.000117821317941464	0.00568608908366819
"PD_CR"	79689	"STEAP4"	"chr7"	-4.40920061759549	2.29159891488737	-4.97643910853656	0.000119894542493351	0.00575145377583746
"PD_CR"	56548	"CHST7"	"chrX"	-4.58958936221004	0.715381189081072	-4.97357975495175	0.000120608841051538	0.00575145377583746
"PD_CR"	26086	"GPSM1"	"chr9"	-3.05202454615897	2.01825946981704	-4.97161438652021	0.000121102339506202	0.00575145377583746
"PD_CR"	2327	"FMO2"	"chr1"	-5.36149422101921	2.14930798439238	-4.97110125867366	0.0001212315247449	0.00575145377583746
"PD_CR"	8082	"SSPN"	"chr12"	-3.98740996514351	4.40607517361855	-4.9683792628097	0.000121919180399627	0.00575145377583746
"PD_CR"	6773	"STAT2"	"chr12"	-1.94630710630653	5.82847466757176	-4.96798795017831	0.000122018365455419	0.00575145377583746
"PD_CR"	100507145	NA	NA	-4.95014073653485	2.4538693570245	-4.9668512133543	0.000122306960531502	0.00575145377583746
"PD_CR"	100507314	NA	NA	-4.27682176258533	2.56555686531342	-4.96482690170258	0.000122822626206826	0.00575145377583746
"PD_CR"	57412	"AS3MT"	"chr10"	-4.44854738110885	3.44232856838612	-4.96472374711603	0.000122848962995109	0.00575145377583746
"PD_CR"	7412	"VCAM1"	"chr1"	-3.6922431288247	4.88637861002289	-4.95994896409828	0.000124074384715329	0.00577306267366519
"PD_CR"	23091	"ZC3H13"	"chr13"	-1.65811683400594	7.89392711582529	-4.95973395171697	0.000124129860212926	0.00577306267366519
"PD_CR"	30846	"EHD2"	"chr19"	-2.97273618345284	3.47230400495285	-4.95710009191966	0.000124811490101754	0.00577336364210935
"PD_CR"	3791	"KDR"	"chr4"	-2.92464721196576	2.92032894809651	-4.95654469391472	0.000124955713230439	0.00577336364210935
"PD_CR"	126669	"SHE"	"chr1"	-4.21907702393257	2.36398979846171	-4.94913612943049	0.000126895943684223	0.00582449809500121
"PD_CR"	9720	"CCDC144A"	"chr17"	-3.39161207646341	3.21666895124917	-4.94782492030894	0.000127242537759024	0.00582449809500121
"PD_CR"	7078	"TIMP3"	"chr22"	-3.06025724835926	7.65470899492025	-4.94647599232824	0.000127600114151363	0.00582449809500121
"PD_CR"	309	"ANXA6"	"chr5"	-2.87810967831866	5.38945334517676	-4.94604071075957	0.000127715718943754	0.00582449809500121
"PD_CR"	3075	"CFH"	"chr1"	-4.57474533408669	6.7616944920167	-4.93339291843808	0.000131122063194795	0.00594519597946489
"PD_CR"	196740	"VSTM4"	"chr10"	-3.66212055459069	3.54733875926699	-4.93273948512772	0.000131300555336989	0.00594519597946489
"PD_CR"	643699	"GOLGA8N"	NA	-3.61626516102271	1.84892370521529	-4.9315432837066	0.000131627955264905	0.00594519597946489
"PD_CR"	10267	"RAMP1"	"chr2"	-3.85041004662338	3.40267009049788	-4.9277327797464	0.000132676473400143	0.00597340850848185
"PD_CR"	7056	"THBD"	"chr20"	-3.09302266686446	2.58537141539666	-4.92150076772099	0.000134409775693386	0.00601451072442555
"PD_CR"	716	"C1S"	"chr12"	-4.42229200447758	7.97919346851018	-4.91999944058396	0.000134830793074713	0.00601451072442555
"PD_CR"	5549	"PRELP"	"chr1"	-2.9476727794461	6.65305850213606	-4.91813192791959	0.000135356385141138	0.00601451072442555
"PD_CR"	5156	"PDGFRA"	"chr4"	-4.66417206743241	4.67484826864665	-4.91609267239208	0.000135932709122954	0.00601451072442555
"PD_CR"	28986	"MAGEH1"	"chrX"	-2.96800071393112	3.29479007105016	-4.91582073789346	0.000136009751502523	0.00601451072442555
"PD_CR"	29950	"SERTAD1"	"chr19"	-1.7923251726956	5.15468426722508	-4.91532533033492	0.000136150221479687	0.00601451072442555
"PD_CR"	10395	"DLC1"	"chr8"	-3.17863824123972	5.12383688734846	-4.9136629880992	0.000136622655523839	0.00601652019263107
"PD_CR"	59	"ACTA2"	"chr10"	-2.94582296960256	6.63828531782565	-4.91090147505866	0.000137411184905263	0.00603239382456374
"PD_CR"	57519	"STARD9"	"chr15"	-3.33045031225899	2.48636258977642	-4.90674897572636	0.000138605681294023	0.00606593559253219
"PD_CR"	4853	"NOTCH2"	"chr1"	-2.53032097412981	4.17779643357428	-4.90146597003744	0.000140140757494642	0.00608767675701077
"PD_CR"	387763	"C11orf96"	"chr11"	-3.49605987863586	7.17264944586204	-4.90012037918528	0.000140534517894745	0.00608767675701077
"PD_CR"	10964	"IFI44L"	"chr1"	-4.13819598445238	3.65921446478184	-4.89879061870531	0.000140924758587552	0.00608767675701077
"PD_CR"	64595	"TTTY15"	"chrY"	-2.70280337216075	1.33047606591522	-4.89786003161202	0.000141198514736522	0.00608767675701077
"PD_CR"	7164	"TPD52L1"	"chr6"	-5.28561199306023	1.85384713436091	-4.89697716261091	0.000141458736605411	0.00608767675701077
"PD_CR"	160622	"GRASP"	"chr12"	-2.99557227248617	4.21447527682015	-4.89617892985164	0.000141694434877912	0.00608767675701077
"PD_CR"	3587	"IL10RA"	"chr11"	-3.02541224151566	4.42000966164596	-4.89222279003269	0.000142868531798461	0.00609968971923381
"PD_CR"	4915	"NTRK2"	"chr9"	-4.49526987467942	3.37949388364324	-4.88908236386622	0.000143807629666463	0.00609968971923381
"PD_CR"	165	"AEBP1"	"chr7"	-3.46360463125259	7.09326265427017	-4.88904124327724	0.000143819967987828	0.00609968971923381
"PD_CR"	6342	"SCP2"	"chr1"	-2.19906614301018	6.35735341927002	-4.88840018865086	0.000144012457984922	0.00609968971923381
"PD_CR"	83716	"CRISPLD2"	"chr16"	-2.80575418389767	4.00309028726168	-4.88798162581921	0.000144138282465573	0.00609968971923381
"PD_CR"	79921	"TCEAL4"	"chrX"	-1.80580818198287	6.56706545061781	-4.88430698480974	0.000145247760631976	0.00612823785277187
"PD_CR"	85012	"TCEAL3"	"chrX"	-3.05137322134347	4.19090313301004	-4.88155993111814	0.000146082880574912	0.00613569916611415
"PD_CR"	2123	"EVI2A"	"chr17"	-3.66426840546077	2.53129147685024	-4.88086339925118	0.00014629541014862	0.00613569916611415
"PD_CR"	54625	"PARP14"	"chr3"	-1.7303798657089	6.83846791737954	-4.87812778011774	0.000147133183729315	0.00613695701754554
"PD_CR"	3921	"RPSA"	"chr3"	2.21036157964143	9.72844418576724	4.87655733936538	0.000147616342355823	0.00613695701754554
"PD_CR"	23384	"SPECC1L"	"chr22"	-1.75189836552682	5.42965989006666	-4.87588700890305	0.00014782306903048	0.00613695701754554
"PD_CR"	5802	"PTPRS"	"chr19"	-4.5960472377942	2.05857533971884	-4.87198868668729	0.000149031178188889	0.00613695701754554
"PD_CR"	5176	"SERPINF1"	"chr17"	-4.74288132741422	4.10217816219368	-4.86949769727467	0.000149808434399945	0.00613695701754554
"PD_CR"	728264	"CARMN"	"chr5"	-4.77900697906911	4.32605713767441	-4.86864949527536	0.000150074042101304	0.00613695701754554
"PD_CR"	8291	"DYSF"	"chr2"	-3.72432738979647	1.66925456109768	-4.86839486320325	0.000150153872113949	0.00613695701754554
"PD_CR"	128553	"TSHZ2"	"chr20"	-5.08527498838413	5.17138454851854	-4.86821391925559	0.000150210626481301	0.00613695701754554
"PD_CR"	9938	"ARHGAP25"	"chr2"	-3.82930846202544	3.2093913317067	-4.86810489953839	0.00015024483189421	0.00613695701754554
"PD_CR"	55701	"ARHGEF40"	"chr14"	-2.19009805753447	5.33288593147909	-4.86482049238079	0.000151279074693053	0.00615513506427202
"PD_CR"	56944	"OLFML3"	"chr1"	-4.51200082544303	3.31316706916563	-4.8639214992606	0.000151563430833266	0.00615513506427202
"PD_CR"	23312	"DMXL2"	"chr15"	-2.43062277211475	4.7051703559047	-4.85933955377411	0.000153021243904775	0.00619648094570715
"PD_CR"	6672	"SP100"	"chr2"	-1.66842547428405	6.24059392073554	-4.85404213139576	0.000154724591388416	0.00624750413136263
"PD_CR"	1645	"AKR1C1"	"chr10"	-4.24516942687022	5.61970883391364	-4.85102994254017	0.00015570177752388	0.00626421667825509
"PD_CR"	2550	"GABBR1"	"chr6"	-3.68058223562862	4.74347006289805	-4.85003008080578	0.000156027537189011	0.00626421667825509
"PD_CR"	55684	"RABL6"	"chr9"	1.92213915967327	7.77658624744829	4.84779528298781	0.000156758168031734	0.00627567074972498
"PD_CR"	6659	"SOX4"	"chr6"	1.66822770363303	9.38034158142453	4.83989334552438	0.000159369763334244	0.00635608995705715
"PD_CR"	5125	"PCSK5"	"chr9"	-2.89199501212619	2.73860850161147	-4.83899634807717	0.00015966902106147	0.00635608995705715
"PD_CR"	388524	"RPSAP58"	"chr19"	2.194781930234	9.71724305773519	4.83739155455157	0.000160205849680314	0.00635849432598511
"PD_CR"	6599	"SMARCC1"	"chr3"	1.30403749177309	8.59233362970338	4.83612199064746	0.000160631846441293	0.00635849432598511
"PD_CR"	10536	"P3H3"	"chr12"	-2.41523714655102	3.48066488632465	-4.83283760925957	0.000161739290521374	0.00638439798887171
"PD_CR"	1346	"COX7A1"	"chr19"	-3.26962105664199	3.39050439981541	-4.8297457490945	0.000162788955197595	0.00640788256045952
"PD_CR"	7408	"VASP"	"chr19"	1.64171305122374	7.18429715535518	4.82105413458065	0.00016577717539023	0.00649721197270036
"PD_CR"	85301	"COL27A1"	"chr9"	-3.02912429025735	1.20340999920016	-4.82046875644212	0.000165980436430041	0.00649721197270036
"PD_CR"	169200	"TMEM64"	"chr8"	-4.79320407156547	1.40208316529152	-4.81847746369988	0.00016667378366019	0.00650627966576011
"PD_CR"	51363	"CHST15"	"chr10"	-2.77800339129486	3.45078799015429	-4.80903163926396	0.00017000328900088	0.00661791809005634
"PD_CR"	55809	"TRERF1"	"chr6"	-2.6909942558787	2.52305493385394	-4.80632759591794	0.000170968886305881	0.00662264440999735
"PD_CR"	728047	"GOLGA8O"	"chr15"	-3.47672366011959	2.01651789238073	-4.80606036787927	0.000171064615756389	0.00662264440999735
"PD_CR"	8662	"EIF3B"	"chr7"	1.92975191186695	7.24593898381985	4.80244840801626	0.000172363922300547	0.00665170263055977
"PD_CR"	114991	"ZNF618"	"chr9"	-3.44892049448338	4.44411229422026	-4.79624726367988	0.000174618197532226	0.00665170263055977
"PD_CR"	125488	"TTC39C"	"chr18"	-3.60537627523806	3.84271766659262	-4.7959840338527	0.000174714552488276	0.00665170263055977
